,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
7872,7872,7872,7872,7872,4984,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_15_78.jpg,NA (prediction),0.0011305764999999998,0.9946679,0.031700213,NA27UCDtemporalgyri _4G8/0/9/15.jpg,"[1017, 145, 256, 256]",consensus_of_2,0,1,0,0,0,0
7873,7873,7873,7873,7873,1143,phase1/blobs/cw18-2/cw18-2_11_16_8.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw18-2/0/11/16.jpg,[1155 1259  256  256],None (label),0,0,1,0,0,0
7874,7874,7874,7874,7874,6199,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_24_7.jpg,NA (prediction),0.0006432038999999999,0.095083475,0.9118847,NA15UCDtemporalgyri _4G8/0/16/24.jpg,"[1269, 358, 256, 256]",consensus_of_2,0,1,0,0,0,0
7875,7875,7875,7875,7875,3120,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_23_8.jpg,NA (prediction),0.86766195,0.5833451,0.00033539839999999996,NA23UCDtemporalgyri _4G8/0/4/23.jpg,"[510, 35, 256, 256]",consensus_of_2,1,0,0,0,1,0
7876,7876,7876,7876,7876,3985,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_6_33.jpg,NA (prediction),0.86064386,0.9032851000000001,4.9888690000000015e-05,17-3_UTSW_temporal_6E10/0/9/6.jpg,"[1224, 1203, 256, 256]",consensus_of_2,1,0,0,0,0,0
7877,7877,7877,7877,7877,4683,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_35_2.jpg,NA (prediction),0.98109126,0.75655925,1.3943822500000007e-05,NA28UCDtemporalgyri _4G8/0/27/35.jpg,"[579, 56, 256, 256]",consensus_of_2,1,1,0,0,0,0
7878,7878,7878,7878,7878,5663,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_47.jpg,NA (prediction),0.00021009892000000004,0.7026324,0.9769437,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[0, 1111, 256, 256]",consensus_of_2,0,1,0,0,0,0
7879,7879,7879,7879,7879,693,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_25_4.jpg,NA (prediction),0.65723354,0.973245,0.0001480035,NA28UCDtemporalgyri _4G8/0/18/25.jpg,"[547, 1017, 256, 256]",UG1,0,1,0,0,0,0
7880,7880,7880,7880,7880,1459,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_23_34.jpg,NA (prediction),0.9370470999999999,0.9781787000000001,0.00849034,NA37UCDtemporalgyri _4G8/0/12/23.jpg,"[46, 1032, 256, 256]",UG1,1,1,0,0,0,0
7881,7881,7881,7881,7881,1720,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_26_59.jpg,NA (prediction),0.9433583000000001,0.20452541,0.0005071665,NA37UCDtemporalgyri _4G8/0/7/26.jpg,"[489, 1252, 256, 256]",UG1,1,0,0,0,0,0
7882,7882,7882,7882,7882,4258,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_19_55.jpg,NA (prediction),0.9873745999999999,0.26430747,0.0019125929000000002,NA28UCDtemporalgyri _4G8/0/22/19.jpg,"[676, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
7883,7883,7883,7883,7883,5690,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_31_11.jpg,NA (prediction),0.009941706,0.59979737,0.97178775,NA28UCDtemporalgyri _4G8/0/20/31.jpg,"[884, 263, 256, 256]",consensus_of_2,1,0,1,0,0,0
7884,7884,7884,7884,7884,3195,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_28_23.jpg,NA (prediction),0.85936815,0.9967384,6.9092953e-06,NA37UCDtemporalgyri _4G8/0/10/28.jpg,"[553, 661, 256, 256]",consensus_of_2,0,1,0,0,0,0
7885,7885,7885,7885,7885,3789,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_12_23_51.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/12/23.jpg,[598 177 256 256],None (label),0,0,1,0,0,0
7886,7886,7886,7886,7886,5898,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_12_3.jpg,NA (prediction),0.0011980502,0.0017470606,0.96626765,NA15UCDtemporalgyri _4G8/0/2/12.jpg,"[914, 153, 256, 256]",consensus_of_2,0,0,1,0,0,0
7887,7887,7887,7887,7887,2220,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_14_4_18.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/14/4.jpg,[328 738 256 256],None (label),0,1,0,0,0,0
7888,7888,7888,7888,7888,1040,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_10_23.jpg,NA (prediction),0.9828591999999998,0.95124984,2.3986288e-06,NA23UCDtemporalgyri _4G8/0/8/10.jpg,"[925, 1061, 256, 256]",UG1,1,1,0,0,0,0
7889,7889,7889,7889,7889,2331,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_14_26_43.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/14/26.jpg,[ 321 1219  256  256],None (label),0,1,0,0,0,0
7890,7890,7890,7890,7890,3845,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_5_22.jpg,NA (prediction),0.9576730999999999,0.9973054,4.3420035999999994e-07,NA37UCDtemporalgyri _4G8/0/8/5.jpg,"[1222, 1259, 256, 256]",consensus_of_2,0,1,0,0,0,0
7891,7891,7891,7891,7891,1359,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_9_7.jpg,NA (prediction),0.9349313,0.9666163000000001,0.0007076319,NA37UCDtemporalgyri _4G8/0/10/9.jpg,"[10, 0, 256, 256]",UG1,1,1,0,0,0,0
7892,7892,7892,7892,7892,4660,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_6_20.jpg,NA (prediction),0.9675838,0.8103107,3.2758398e-06,NA37UCDtemporalgyri _4G8/0/14/6.jpg,"[510, 947, 256, 256]",consensus_of_2,0,1,0,0,0,0
7893,7893,7893,7893,7893,4957,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_38_10.jpg,NA (prediction),0.0002039461,0.738383,0.9999988999999999,8-3_UTSW_temporal_6E10/0/20/38.jpg,"[1152, 538, 256, 256]",consensus_of_2,0,0,1,0,0,0
7894,7894,7894,7894,7894,3055,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_25_1.jpg,NA (prediction),0.8195388000000001,0.25209814,0.093212456,NA23UCDtemporalgyri _4G8/0/7/25.jpg,"[1004, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
7895,7895,7895,7895,7895,3754,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_35.jpg,NA (prediction),0.9952791,0.9999875,6.936820000000001e-07,17-3_UTSW_temporal_6E10/0/14/11.jpg,"[237, 619, 256, 256]",consensus_of_2,1,1,0,0,0,0
7896,7896,7896,7896,7896,5783,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_24_2.jpg,NA (prediction),0.00018838457999999998,0.09278814,0.9664990999999999,NA23UCDtemporalgyri _4G8/0/9/24.jpg,"[413, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
7897,7897,7897,7897,7897,53,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_22_22.jpg,NA (prediction),0.44733888,0.9604421000000001,0.00086804095,NA37UCDtemporalgyri _4G8/0/2/22.jpg,"[800, 349, 256, 256]",UG1,0,1,0,0,0,0
7898,7898,7898,7898,7898,1967,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_20_34_27.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/20/34.jpg,[  37 1189  256  256],None (label),1,0,0,0,0,0
7899,7899,7899,7899,7899,5420,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_33.jpg,NA (prediction),3.8979295e-05,0.0018681225,0.9965139000000001,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[1207, 782, 256, 256]",consensus_of_2,0,1,1,0,0,0
7900,7900,7900,7900,7900,5224,cw13-0/cw13-0_15_21_3.jpg,NA (prediction),0.0011289051,0.045524377000000005,0.9730824,cw13-0/0/15/21.jpg,"[670, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
7901,7901,7901,7901,7901,2722,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_14_16_0.jpg,NA (prediction),0.011521517,0.015027179,0.9958976999999999,40-3_UTSW_temporal_6E10/0/14/16.jpg,"[0, 913, 256, 256]",UG1,0,0,1,0,0,0
7902,7902,7902,7902,7902,6046,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_12_0.jpg,NA (prediction),0.00039197362,0.0028154104999999997,0.98620075,NA15UCDtemporalgyri _4G8/0/9/12.jpg,"[716, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
7903,7903,7903,7903,7903,330,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_8_4.jpg,NA (prediction),0.9760177,0.99252784,8.603379000000001e-05,17-3_UTSW_temporal_6E10/0/14/8.jpg,"[71, 0, 256, 256]",UG1,1,1,0,0,0,0
7904,7904,7904,7904,7904,2964,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_20_21_2.jpg,NA (prediction),7.375032e-05,0.0780456,0.99999917,NA27UCDtemporalgyri _4G8/0/20/21.jpg,"[320, 0, 256, 256]",UG1,0,0,0,1,0,0
7905,7905,7905,7905,7905,423,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_4_23_19.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/4/23.jpg,[ 80 325 256 256],None (label),0,1,0,0,0,0
7906,7906,7906,7906,7906,280,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_25_35.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/8/25.jpg,[ 391 1162  256  256],None (label),1,0,0,0,0,0
7907,7907,7907,7907,7907,1904,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_16_33_33.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/16/33.jpg,[  0 828 256 256],None (label),1,0,0,0,0,0
7908,7908,7908,7908,7908,595,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_10_40_8.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/10/40.jpg,[ 873 1089  256  256],None (label),0,1,0,0,0,0
7909,7909,7909,7909,7909,4986,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_32_8.jpg,NA (prediction),0.0012052062,0.02025266,0.99959296,NA15UCDtemporalgyri _4G8/0/14/32.jpg,"[47, 1263, 256, 256]",consensus_of_2,0,0,1,0,1,0
7910,7910,7910,7910,7910,3917,phase1/blobs/cw17-11/cw17-11_12_23_0.jpg,consensus_of_2,0.0,2.0,4.0,phase1/10x_tiles/cw17-11/0/12/23.jpg,[1280    0  256  256],None (label),0,0,1,0,0,0
7911,7911,7911,7911,7911,2107,cw15-12/cw15-12_0_14_85.jpg,NA (prediction),0.008891213,0.12728414,0.9214286,cw15-12/0/0/14.jpg,"[323, 1000, 256, 256]",UG1,0,0,0,1,0,0
7912,7912,7912,7912,7912,1626,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_32_8.jpg,NA (prediction),0.9233243,0.99603635,0.0007736134599999999,NA28UCDtemporalgyri _4G8/0/16/32.jpg,"[920, 0, 256, 256]",UG1,0,1,0,0,0,0
7913,7913,7913,7913,7913,1743,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_20_5_52.jpg,NA (prediction),0.06855972,0.99668545,0.009040682,17-3_UTSW_temporal_6E10/0/20/5.jpg,"[15, 1228, 256, 256]",UG1,0,1,0,0,0,0
7914,7914,7914,7914,7914,3618,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_28_22_9.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/28/22.jpg,[497 809 256 256],None (label),1,0,0,0,0,0
7915,7915,7915,7915,7915,2810,cw15-12/cw15-12_0_40_22.jpg,NA (prediction),0.09422281,0.0983029,0.66836566,cw15-12/0/0/40.jpg,"[1151, 631, 256, 256]",UG1,0,0,0,1,0,0
7916,7916,7916,7916,7916,839,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_10.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/4/16.jpg,[1237  398  256  256],None (label),1,0,0,0,0,0
7917,7917,7917,7917,7917,561,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_21_22.jpg,NA (prediction),0.0509582,0.99954444,0.0006828089999999999,NA28UCDtemporalgyri _4G8/0/10/21.jpg,"[16, 104, 256, 256]",UG1,1,1,0,0,0,0
7918,7918,7918,7918,7918,2659,phase1/blobs/cw18-2/cw18-2_11_16_10.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw18-2/0/11/16.jpg,[1169 1280  256  256],None (label),0,0,1,0,0,0
7919,7919,7919,7919,7919,141,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_12_49.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/12.jpg,[ 813 1265  256  256],None (label),0,0,1,0,0,0
7920,7920,7920,7920,7920,2597,phase1/blobs/cw18-2/cw18-2_3_0_4.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/cw18-2/0/3/0.jpg,[1135 1229  256  256],None (label),0,0,1,0,0,0
7921,7921,7921,7921,7921,2666,cw13-0/cw13-0_11_16_47.jpg,NA (prediction),0.0006438178,0.0032478415,0.99594396,cw13-0/0/11/16.jpg,"[1280, 1280, 256, 256]",UG1,0,0,0,1,0,0
7922,7922,7922,7922,7922,4359,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_58.jpg,NA (prediction),0.99396014,0.9602315999999999,5.502013000000003e-05,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[597, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
7923,7923,7923,7923,7923,1377,phase1/blobs/cw18-18/cw18-18_12_18_15.jpg,UG1,1.0,0.0,1.0,phase1/10x_tiles/cw18-18/0/12/18.jpg,[829 337 256 256],None (label),1,0,0,0,0,0
7924,7924,7924,7924,7924,3674,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_23.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[ 839 1257  256  256],None (label),1,0,0,0,0,0
7925,7925,7925,7925,7925,5190,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_29_10.jpg,NA (prediction),0.013404434,0.00022845506000000005,0.9879693000000002,NA28UCDtemporalgyri _4G8/0/8/29.jpg,"[0, 674, 256, 256]",consensus_of_2,0,0,1,0,0,0
7926,7926,7926,7926,7926,6366,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_18_1.jpg,NA (prediction),0.0022023973999999997,0.40048638,0.9388539,NA15UCDtemporalgyri _4G8/0/5/18.jpg,"[0, 59, 256, 256]",consensus_of_2,0,1,0,0,0,1
7927,7927,7927,7927,7927,2327,cw18-48/cw18-48_6_24_52.jpg,NA (prediction),0.060589265,0.003769186,0.7175508,cw18-48/0/6/24.jpg,"[245, 857, 256, 256]",UG1,0,0,0,1,0,0
7928,7928,7928,7928,7928,5808,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_28_4.jpg,NA (prediction),0.014734704,0.9982394,0.053604152,NA37UCDtemporalgyri _4G8/0/9/28.jpg,"[302, 739, 256, 256]",consensus_of_2,0,1,0,0,0,0
7929,7929,7929,7929,7929,706,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_25_24.jpg,NA (prediction),0.051405985,0.9961527,0.0112952655,17-3_UTSW_temporal_6E10/0/9/25.jpg,"[981, 903, 256, 256]",UG1,0,1,0,0,0,0
7930,7930,7930,7930,7930,3808,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_40.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/19/20.jpg,[1216 1280  256  256],None (label),0,0,1,0,0,0
7931,7931,7931,7931,7931,1138,phase1/blobs/cw18-2/cw18-2_26_18_1.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/26/18.jpg,[381 536 256 256],None (label),0,0,1,0,0,0
7932,7932,7932,7932,7932,2257,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_15_26_25.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/15/26.jpg,[  85 1081  256  256],None (label),0,1,0,0,0,0
7933,7933,7933,7933,7933,3339,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_28_49.jpg,NA (prediction),0.93443793,0.9848365,0.00018889991000000002,NA37UCDtemporalgyri _4G8/0/14/28.jpg,"[253, 53, 256, 256]",consensus_of_2,0,1,0,0,0,0
7934,7934,7934,7934,7934,4403,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_28_34.jpg,NA (prediction),0.99855524,0.794485,2.1245825e-05,NA28UCDtemporalgyri _4G8/0/27/28.jpg,"[1280, 1137, 256, 256]",consensus_of_2,1,0,0,0,0,0
7935,7935,7935,7935,7935,1787,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_15_28_16.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/15/28.jpg,[490 669 256 256],None (label),0,1,0,0,0,0
7936,7936,7936,7936,7936,3938,phase1/blobs/cw17-3/cw17-3_15_32_27.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[540 766 256 256],None (label),0,0,1,0,0,0
7937,7937,7937,7937,7937,4425,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_12_13.jpg,NA (prediction),0.64280146,0.9896423000000001,5.68179e-05,NA37UCDtemporalgyri _4G8/0/17/12.jpg,"[276, 80, 256, 256]",consensus_of_2,0,1,0,0,0,0
7938,7938,7938,7938,7938,611,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_26_1.jpg,NA (prediction),0.8734245,0.9085976,0.0014454225,NA28UCDtemporalgyri _4G8/0/10/26.jpg,"[30, 0, 256, 256]",UG1,1,0,0,0,0,1
7939,7939,7939,7939,7939,3533,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_8_42.jpg,NA (prediction),0.9976451,0.63512146,9.034903e-05,NA28UCDtemporalgyri _4G8/0/20/8.jpg,"[102, 354, 256, 256]",consensus_of_2,0,1,0,0,0,0
7940,7940,7940,7940,7940,459,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_16_3_6.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/16/3.jpg,[217   0 256 256],None (label),0,1,0,0,0,0
7941,7941,7941,7941,7941,2080,cw13-0/cw13-0_9_15_10.jpg,NA (prediction),0.0017840720999999999,0.004198628,0.93834203,cw13-0/0/9/15.jpg,"[784, 1093, 256, 256]",UG1,0,0,0,1,0,0
7942,7942,7942,7942,7942,3786,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_24_50.jpg,NA (prediction),0.94230646,0.86392444,2.2177383e-05,NA28UCDtemporalgyri _4G8/0/12/24.jpg,"[252, 550, 256, 256]",consensus_of_2,1,1,0,0,0,0
7943,7943,7943,7943,7943,5998,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_23_18.jpg,NA (prediction),0.0006224061,0.03734634,0.9841877,NA15UCDtemporalgyri _4G8/0/14/23.jpg,"[1122, 921, 256, 256]",consensus_of_2,0,0,1,0,0,0
7944,7944,7944,7944,7944,948,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_9_17_19.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/9/17.jpg,[ 638 1280  256  256],None (label),1,0,0,0,0,0
7945,7945,7945,7945,7945,3700,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_19_13_1.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/19/13.jpg,[196   0 256 256],None (label),0,1,0,0,0,0
7946,7946,7946,7946,7946,1336,phase1/blobs/cw17-3/cw17-3_23_27_40.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/23/27.jpg,[213 859 256 256],None (label),0,0,1,0,0,0
7947,7947,7947,7947,7947,2335,cw18-48/cw18-48_19_20_5.jpg,NA (prediction),0.00583822,0.008549059,0.9157896999999999,cw18-48/0/19/20.jpg,"[158, 1268, 256, 256]",UG1,0,1,1,1,0,0
7948,7948,7948,7948,7948,593,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_19_23_25.jpg,NA (prediction),0.8157593000000001,0.9903644,2.4656812e-05,NA27UCDtemporalgyri _4G8/0/19/23.jpg,"[873, 635, 256, 256]",UG1,1,1,0,0,0,0
7949,7949,7949,7949,7949,3323,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_43.jpg,NA (prediction),0.9693424,0.40067092,0.0017651626999999996,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[849, 1206, 256, 256]",consensus_of_2,0,0,0,0,0,1
7950,7950,7950,7950,7950,2251,cw15-12/cw15-12_29_39_1.jpg,NA (prediction),0.0035768459000000002,0.0007043690400000001,0.99559563,cw15-12/0/29/39.jpg,"[650, 16, 256, 256]",UG1,0,0,0,0,0,0
7951,7951,7951,7951,7951,1890,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_9_5.jpg,NA (prediction),0.59984756,0.9832481,0.012268641,17-3_UTSW_temporal_6E10/0/10/9.jpg,"[1043, 1118, 256, 256]",UG1,0,1,0,0,0,0
7952,7952,7952,7952,7952,1899,cw15-29/cw15-29_7_31_53.jpg,NA (prediction),0.13072902,0.05592601,0.44615185,cw15-29/0/7/31.jpg,"[299, 1211, 256, 256]",UG1,0,0,0,1,0,0
7953,7953,7953,7953,7953,2005,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_19_39.jpg,NA (prediction),0.00038903675000000003,0.47580567,0.9997620999999999,NA27UCDtemporalgyri _4G8/0/24/19.jpg,"[285, 0, 256, 256]",UG1,0,1,0,0,1,0
7954,7954,7954,7954,7954,441,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_18_27_32.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/18/27.jpg,[516 647 256 256],None (label),1,0,0,0,0,0
7955,7955,7955,7955,7955,2624,cw13-0/cw13-0_21_24_1.jpg,NA (prediction),0.004084086,0.00028214917999999997,0.9299881,cw13-0/0/21/24.jpg,"[1260, 376, 256, 256]",UG1,0,0,0,1,0,0
7956,7956,7956,7956,7956,1602,phase1/blobs/cw17-3/cw17-3_5_4_15.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/5/4.jpg,[1013 1280  256  256],None (label),1,0,0,0,0,0
7957,7957,7957,7957,7957,2238,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_3_16_44.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/3/16.jpg,[1166 1078  256  256],None (label),0,1,0,0,0,0
7958,7958,7958,7958,7958,639,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_12_23_11.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/12/23.jpg,[225 490 256 256],None (label),0,1,0,0,0,0
7959,7959,7959,7959,7959,6288,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_22_26_7.jpg,NA (prediction),5.358072499999999e-06,0.022551036,1.0,NA15UCDtemporalgyri _4G8/0/22/26.jpg,"[1019, 350, 256, 256]",consensus_of_2,0,0,1,0,0,0
7960,7960,7960,7960,7960,3830,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_19_20_39.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/19/20.jpg,[1280 1280  256  256],None (label),0,0,1,0,0,0
7961,7961,7961,7961,7961,5842,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_22_37.jpg,NA (prediction),0.0012667623,0.9985784,0.35255805,NA27UCDtemporalgyri _4G8/0/24/22.jpg,"[722, 865, 256, 256]",consensus_of_2,0,1,0,0,0,0
7962,7962,7962,7962,7962,2109,cw15-12/cw15-12_0_14_87.jpg,NA (prediction),0.027553027,0.31047115,0.7393458,cw15-12/0/0/14.jpg,"[311, 1110, 256, 256]",UG1,0,1,0,1,0,0
7963,7963,7963,7963,7963,184,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_10_47.jpg,NA (prediction),0.9956392,0.9472122,0.00014493188,17-3_UTSW_temporal_6E10/0/14/10.jpg,"[1102, 1221, 256, 256]",UG1,1,1,0,0,0,0
7964,7964,7964,7964,7964,5485,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_4.jpg,NA (prediction),0.5506883,0.0035411236,0.9203290000000001,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1280, 83, 256, 256]",consensus_of_2,0,1,1,0,0,0
7965,7965,7965,7965,7965,2309,cw15-29/cw15-29_22_20_9.jpg,NA (prediction),0.1073738,0.0013504113,0.9063113000000002,cw15-29/0/22/20.jpg,"[475, 847, 256, 256]",UG1,0,0,0,1,0,0
7966,7966,7966,7966,7966,2501,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_22_5.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/22.jpg,[  0 221 256 256],None (label),0,0,1,0,0,0
