,tilename,username,cored,diffuse,CAA,10xfields,coords,rot,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
9491,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_32_4.jpg,NA (prediction),0.00052340515,0.0018168715,0.7811915,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/28/32.jpg,[202 654 256 256],0,consensus_of_2,0,0,0,1,0,0
9492,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_10_23_2.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/10/23.jpg,[856  29 256 256],180,None (label),0,1,0,0,0,0
9493,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_3.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/19/8.jpg,[ 58 411 256 256],270,None (label),0,1,0,0,0,0
9494,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_21.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/3.jpg,[ 42 800 256 256],270,None (label),1,0,0,0,0,0
9495,phase1/blobs/cw15-29/cw15-29_3_31_48.jpg,NA (prediction),0.15585701,0.18054673,0.18042915,phase1/10x_tiles/cw15-29/0/3/31.jpg,[61 366 256 256],0,consensus_of_2,0,0,0,1,0,0
9496,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_17_17_25.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/17/17.jpg,[975 272 256 256],0,None (label),0,1,0,0,1,0
9497,phase1/blobs/cw17-3/cw17-3_11_10_3.jpg,consensus_of_2,0.0,3.0,2.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[  0 787 256 256],180,None (label),0,0,1,0,1,0
9498,phase1/blobs/cw18-18/cw18-18_18_14_8.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-18/0/18/14.jpg,[469 967 256 256],90,None (label),0,1,0,0,0,0
9499,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_20_7.jpg,NA (prediction),0.65295994,0.9982843,1.9640347e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/15/20.jpg,[522 53 256 256],0,consensus_of_2,0,1,0,0,0,0
9500,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_6_11.jpg,NA (prediction),0.009525895,5.331375e-05,0.9630189,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/18/6.jpg,[1056 573 256 256],0,consensus_of_2,0,0,0,1,0,0
9501,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_10_2.jpg,NA (prediction),0.24898271,0.99994195,1.232754e-09,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/9/10.jpg,[1077 0 256 256],0,NP4,0,1,0,0,1,0
9502,phase1/blobs/cw13-0/cw13-0_23_41_6.jpg,NA (prediction),0.011582597,0.025513656000000003,0.7312728000000001,phase1/10x_tiles/cw13-0/0/23/41.jpg,[212 149 256 256],0,NP4,0,0,0,1,0,0
9503,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_18_12.jpg,NA (prediction),0.99999917,0.013965674,2.2588735e-09,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/3/18.jpg,[1280 961 256 256],0,consensus_of_2,1,0,0,0,0,0
9504,phase1/blobs/cw15-29/cw15-29_3_31_115.jpg,NA (prediction),0.0007354505000000001,0.005204648,0.91594887,phase1/10x_tiles/cw15-29/0/3/31.jpg,[847 65 256 256],0,consensus_of_2,0,0,0,1,0,0
9505,phase1/blobs/cw17-32/cw17-32_27_20_5.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/27/20.jpg,[983 205 256 256],180,None (label),1,0,0,0,0,0
9506,phase1/blobs/cw13-0/cw13-0_19_39_1.jpg,NA (prediction),0.0015829154999999998,0.00034248127,0.9356335,phase1/10x_tiles/cw13-0/0/19/39.jpg,[1177 256 256 256],0,NP4,0,0,0,1,0,0
9507,phase1/blobs/cw17-3/cw17-3_15_32_34.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[ 630 1280  256  256],270,None (label),0,0,1,0,1,0
9508,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_25_56.jpg,NA (prediction),0.72336745,0.9443591,2.2231134e-06,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/12/25.jpg,[737 1025 256 256],0,NP4,0,1,0,0,1,0
9509,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_16_36_4.jpg,NA (prediction),0.9999745,0.8617123999999999,9.074969e-06,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/16/36.jpg,[407 0 256 256],0,consensus_of_2,0,1,0,0,0,0
9510,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_26_17_5.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/26/17.jpg,[1240  975  256  256],0,None (label),0,1,0,0,0,0
9511,phase1/blobs/cw17-3/cw17-3_11_43_21.jpg,consensus_of_2,3.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/11/43.jpg,[ 317 1280  256  256],270,None (label),0,1,0,0,1,0
9512,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_38.jpg,NA (prediction),0.9715963,0.9898795,1.1499534e-06,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/14/11.jpg,[288 692 256 256],0,consensus_of_2,0,1,0,0,0,0
9513,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_23.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[ 839 1257  256  256],90,None (label),0,1,0,0,0,0
9514,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_18_4_3.jpg,NA (prediction),0.9983486,0.3252755,4.6436708e-06,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/18/4.jpg,[992 704 256 256],0,consensus_of_2,0,1,0,0,0,0
9515,phase1/blobs/cw17-41/cw17-41_0_7_1.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/cw17-41/0/0/7.jpg,[  0 577 256 256],0,None (label),0,0,0,1,0,0
9516,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_18_39.jpg,NA (prediction),0.995978,0.9487496,0.0006278812,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/22/18.jpg,[0 1198 256 256],0,consensus_of_2,0,1,0,0,0,1
9517,phase1/blobs/cw18-18/cw18-18_23_21_7.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw18-18/0/23/21.jpg,[225 867 256 256],90,None (label),1,0,0,0,0,0
9518,phase1/blobs/cw17-41/cw17-41_20_28_4.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-41/0/20/28.jpg,[1280  819  256  256],270,None (label),0,1,0,0,0,0
9519,phase1/blobs/cw15-29/cw15-29_15_28_13.jpg,NA (prediction),3.91979e-06,0.00041363813,0.9969913,phase1/10x_tiles/cw15-29/0/15/28.jpg,[949 951 256 256],0,NP4,0,0,0,1,0,0
9520,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_15_17_20.jpg,NA (prediction),0.007862445,8.894709e-07,0.9897502,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/15/17.jpg,[656 1280 256 256],0,NP4,0,0,0,1,0,0
9521,phase1/blobs/cw18-33/cw18-33_23_23_28.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/23/23.jpg,[  5 977 256 256],270,None (label),1,0,0,0,0,0
9522,phase1/blobs/cw17-32/cw17-32_21_36_6.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/21/36.jpg,[1139   87  256  256],90,None (label),0,1,0,0,1,0
9523,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_20_51.jpg,NA (prediction),0.0030782686,0.9702814,0.9871176,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/8/20.jpg,[222 321 256 256],0,NP4,0,1,0,0,1,0
9524,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_24_11_13.jpg,consensus_of_2,0.0,5.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/24/11.jpg,[627 845 256 256],180,None (label),0,1,1,0,1,0
9525,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_3.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[693 156 256 256],180,None (label),0,0,1,0,0,0
9526,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_12_9_29.jpg,NA (prediction),0.9839369,0.24387842,5.0133923e-07,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/12/9.jpg,[709 1230 256 256],0,NP4,0,1,0,0,0,0
9527,phase1/blobs/cw17-41/cw17-41_20_28_9.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/20/28.jpg,[1280  934  256  256],0,None (label),0,1,0,0,0,0
9528,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_21.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[ 505 1063  256  256],0,None (label),0,1,0,0,0,0
9529,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_19_26_4.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/19/26.jpg,[1280  143  256  256],180,None (label),0,1,0,0,0,0
9530,phase1/blobs/cw18-48/cw18-48_25_33_83.jpg,NA (prediction),0.0056384536,0.04097674,0.93976283,phase1/10x_tiles/cw18-48/0/25/33.jpg,[1232 861 256 256],0,consensus_of_2,0,0,0,1,0,0
9531,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_17_45_10.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/17/45.jpg,[267 855 256 256],270,None (label),0,1,0,0,0,0
9532,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_24_34.jpg,NA (prediction),0.9084797,0.9997726999999998,4.104578e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/15/24.jpg,[383 998 256 256],0,consensus_of_2,0,1,0,0,0,0
9533,phase1/blobs/cw15-12/cw15-12_28_40_52.jpg,NA (prediction),0.00024954617000000004,8.1536746e-05,0.9507181,phase1/10x_tiles/cw15-12/0/28/40.jpg,[326 283 256 256],0,NP4,0,0,0,1,0,0
9534,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_11_7.jpg,NA (prediction),0.0010799076,2.0645639e-05,0.9999882,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/24/11.jpg,[49 94 256 256],0,consensus_of_2,0,0,0,1,0,0
9535,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_19_0.jpg,NA (prediction),0.9987413,0.31058258,0.0036823696,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/10/19.jpg,[499 0 256 256],0,consensus_of_2,0,1,0,0,0,0
9536,phase1/blobs/cw13-0/cw13-0_13_21_45.jpg,NA (prediction),0.0097670285,0.012242989,0.6505642,phase1/10x_tiles/cw13-0/0/13/21.jpg,[577 1123 256 256],0,NP4,0,0,0,1,0,0
9537,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_18_32_3.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/18/32.jpg,[1280 1193  256  256],180,None (label),0,1,0,0,0,0
9538,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_9_14.jpg,NA (prediction),0.99825054,0.42083287,0.00016383796,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/16/9.jpg,[461 237 256 256],0,NP4,0,1,0,0,0,0
9539,phase1/blobs/cw17-41/cw17-41_0_7_34.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/0/7.jpg,[1266 1151  256  256],270,None (label),0,0,1,0,1,0
9540,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_14_19_0.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/14/19.jpg,[332   0 256 256],90,None (label),0,1,0,0,0,0
9541,phase1/blobs/NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_13_1_2.jpg,NA (prediction),0.9284619,0.37424302,0.0004777015,phase1/10x_tiles/NA7UCDtemporalgyri _4G8/0/13/1.jpg,[0 1195 256 256],0,NP4,0,0,1,0,0,0
9542,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_5_19_6.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/5/19.jpg,[397 686 256 256],180,None (label),0,1,0,0,0,0
9543,phase1/blobs/cw17-34/cw17-34_8_27_7.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-34/0/8/27.jpg,[  0 147 256 256],180,None (label),0,1,0,0,0,1
9544,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_27.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[395 698 256 256],0,None (label),0,0,0,1,0,0
9545,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_1_24_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/1/24.jpg,[906 550 256 256],270,None (label),0,1,0,0,0,0
9546,phase1/blobs/cw18-10/cw18-10_9_28_51.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/cw18-10/0/9/28.jpg,[ 223 1280  256  256],90,None (label),0,1,0,0,1,0
9547,phase1/blobs/cw18-33/cw18-33_7_27_15.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/cw18-33/0/7/27.jpg,[  0 312 256 256],90,None (label),0,1,0,0,1,0
9548,phase1/blobs/cw13-0/cw13-0_12_22_8.jpg,NA (prediction),0.00520176,0.008323961999999999,0.98483676,phase1/10x_tiles/cw13-0/0/12/22.jpg,[1280 1249 256 256],0,consensus_of_2,0,0,0,1,0,0
9549,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_14.jpg,NA (prediction),0.9964631,0.031971596,0.00016594317,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/12/28.jpg,[1041 768 256 256],0,consensus_of_2,0,1,0,0,1,0
9550,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_28_4.jpg,NA (prediction),0.38222167,0.990969,4.265853e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/11/28.jpg,[1280 0 256 256],0,NP4,0,1,0,0,0,0
9551,phase1/blobs/cw15-29/cw15-29_3_20_30.jpg,NA (prediction),0.007493060500000002,0.0071585643999999985,0.95722723,phase1/10x_tiles/cw15-29/0/3/20.jpg,[1179 821 256 256],0,NP4,0,0,0,1,0,0
9552,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_22_54.jpg,NA (prediction),0.015121586,0.9743299,0.0016652698,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/15/22.jpg,[0 976 256 256],0,NP4,0,1,0,0,1,0
9553,phase1/blobs/40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_22_10.jpg,NA (prediction),0.980891,0.9998357,0.00017674765,phase1/10x_tiles/40-3_UTSW_temporal_6E10/0/13/22.jpg,[0 110 256 256],0,consensus_of_2,0,1,0,0,0,1
9554,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_3_27_1.jpg,NA (prediction),0.0031382365,7.6626355e-05,0.037554,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/3/27.jpg,[265 977 256 256],0,NP4,0,0,0,1,0,0
9555,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_3_27.jpg,NA (prediction),0.9999126,0.9461366,6.8211393e-06,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/3.jpg,[614 1280 256 256],0,consensus_of_2,0,1,0,0,0,0
9556,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_20_8_3.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/20/8.jpg,[  80 1280  256  256],270,None (label),0,0,1,0,1,0
9557,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_29_31_2.jpg,NA (prediction),0.00086890114,0.0010110409,0.9702187,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/29/31.jpg,[107 499 256 256],0,NP4,0,0,0,1,0,0
9558,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_6_22.jpg,NA (prediction),0.6993419,0.9994173,8.945282e-06,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/7/6.jpg,[178 874 256 256],0,consensus_of_2,0,1,0,0,0,0
9559,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_6_23_30.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/6/23.jpg,[   0 1185  256  256],180,None (label),1,0,0,0,0,0
9560,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_18_10_1.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/18/10.jpg,[819 269 256 256],180,None (label),0,0,1,0,0,0
9561,phase1/blobs/cw18-18/cw18-18_1_33_31.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw18-18/0/1/33.jpg,[1280 1023  256  256],270,None (label),0,1,0,0,1,0
9562,phase1/blobs/cw18-10/cw18-10_17_24_16.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-10/0/17/24.jpg,[  0 747 256 256],180,None (label),0,1,0,0,0,0
9563,phase1/blobs/cw18-2/cw18-2_11_16_14.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/11/16.jpg,[ 974 1280  256  256],270,None (label),0,0,1,0,1,0
9564,phase1/blobs/cw17-3/cw17-3_15_32_27.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[540 766 256 256],0,None (label),0,0,1,0,1,0
9565,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_21_19_20.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/21/19.jpg,[120 348 256 256],270,None (label),1,0,0,0,1,0
9566,phase1/blobs/cw17-3/cw17-3_12_32_16.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[662 997 256 256],0,None (label),0,0,1,0,1,0
9567,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_22.jpg,NA (prediction),0.0002880388,0.8325277,0.99999857,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/7/25.jpg,[515 567 256 256],0,consensus_of_2,0,0,1,0,1,0
9568,phase1/blobs/cw17-32/cw17-32_20_36_5.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-32/0/20/36.jpg,[624   0 256 256],180,None (label),0,1,0,0,0,0
9569,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_2_46.jpg,NA (prediction),0.9651217,0.4271126,5.617394200000001e-08,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/13/2.jpg,[0 1252 256 256],0,NP4,0,1,0,0,1,0
9570,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_18_8.jpg,NA (prediction),1.0,0.45015463,2.3138929e-09,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/6/18.jpg,[764 123 256 256],0,NP4,1,1,0,0,1,0
9571,phase1/blobs/cw13-0/cw13-0_2_19_120.jpg,NA (prediction),0.010042053,0.009798577,0.8887803,phase1/10x_tiles/cw13-0/0/2/19.jpg,[800 1039 256 256],0,NP4,0,0,0,1,0,0
9572,phase1/blobs/cw15-29/cw15-29_0_20_50.jpg,NA (prediction),0.0005225191000000001,0.014311279,0.9187914,phase1/10x_tiles/cw15-29/0/0/20.jpg,[428 981 256 256],0,NP4,0,0,0,1,0,0
9573,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_30_3.jpg,NA (prediction),0.73773944,0.043981805,0.34267896,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/24/30.jpg,[467 181 256 256],0,consensus_of_2,0,1,0,0,1,0
9574,phase1/blobs/cw13-0/cw13-0_4_38_11.jpg,NA (prediction),0.008503363,0.011451759,0.81696165,phase1/10x_tiles/cw13-0/0/4/38.jpg,[1239 200 256 256],0,NP4,0,0,0,1,0,0
9575,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_8_9.jpg,NA (prediction),4.4757994e-06,0.06919283,0.98410773,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/21/8.jpg,[376 206 256 256],0,consensus_of_2,0,0,0,1,0,0
9576,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_18_7_6.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/18/7.jpg,[561 743 256 256],270,None (label),0,1,0,0,0,0
9577,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_16_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/9/16.jpg,[1280  290  256  256],90,None (label),0,1,0,0,0,0
9578,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_4_13_1.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/4/13.jpg,[1221  787  256  256],0,None (label),1,0,0,0,0,0
9579,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_2_4_50.jpg,NA (prediction),0.999998,0.054518975,4.877317700000001e-07,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/2/4.jpg,[219 563 256 256],0,NP4,1,0,0,0,0,0
9580,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_2.jpg,NA (prediction),0.70567507,0.8580523000000001,0.0007855017,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/18/8.jpg,[549 0 256 256],0,consensus_of_2,0,0,0,1,0,0
9581,phase1/blobs/cw17-41/cw17-41_11_17_66.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[ 828 1045  256  256],270,None (label),0,0,1,0,1,0
9582,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_9_29_53.jpg,NA (prediction),0.010094769,0.99995005,3.1886368e-05,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/9/29.jpg,[924 1135 256 256],0,consensus_of_2,0,1,0,0,0,0
9583,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_9_12_25.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/9/12.jpg,[821 798 256 256],270,None (label),0,1,0,0,0,0
9584,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_22_30.jpg,NA (prediction),0.9472873,0.9555196,4.9290993e-06,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/27/22.jpg,[975 1091 256 256],0,NP4,0,1,0,0,0,0
9585,phase1/blobs/cw13-0/cw13-0_17_20_52.jpg,NA (prediction),0.06492039,0.037843615,0.89007086,phase1/10x_tiles/cw13-0/0/17/20.jpg,[33 1055 256 256],0,consensus_of_2,0,0,0,1,0,0
9586,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_17_33_26.jpg,NA (prediction),0.004280505,0.002943574,0.9975205,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/17/33.jpg,[488 1011 256 256],0,consensus_of_2,0,0,1,0,1,0
9587,phase1/blobs/cw18-48/cw18-48_6_25_28.jpg,NA (prediction),0.009988327,0.006877749,0.94619614,phase1/10x_tiles/cw18-48/0/6/25.jpg,[1113 501 256 256],0,NP4,0,0,0,1,0,0
9588,phase1/blobs/cw13-0/cw13-0_12_22_6.jpg,NA (prediction),0.0162255,0.51609457,0.2772884,phase1/10x_tiles/cw13-0/0/12/22.jpg,[1119 1197 256 256],0,consensus_of_2,0,0,0,1,0,0
9589,phase1/blobs/cw13-0/cw13-0_11_13_19.jpg,NA (prediction),0.0031000741,0.0012847119,0.9902216,phase1/10x_tiles/cw13-0/0/11/13.jpg,[393 254 256 256],0,consensus_of_2,0,0,0,1,0,0
9590,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_30_10.jpg,NA (prediction),0.9838483,0.71669805,2.9133275e-07,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/8/30.jpg,[628 55 256 256],0,consensus_of_2,0,1,0,0,0,0
9591,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_41.jpg,NA (prediction),0.9771823,0.14534092,7.776339e-09,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/28.jpg,[1252 584 256 256],0,NP4,0,0,0,1,0,0
9592,phase1/blobs/cw13-0/cw13-0_17_10_8.jpg,NA (prediction),0.0049273170000000005,0.0006662773700000001,0.98842466,phase1/10x_tiles/cw13-0/0/17/10.jpg,[333 240 256 256],0,NP4,0,0,0,1,0,0
9593,phase1/blobs/cw17-11/cw17-11_18_31_35.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/18/31.jpg,[ 116 1192  256  256],90,None (label),1,0,0,0,1,0
9594,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_29_58.jpg,NA (prediction),0.9144782,0.83667207,2.9786564e-08,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/29.jpg,[0 489 256 256],0,NP4,0,1,0,0,0,1
